id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1021001928114861187,Rental unit in Montréal · ★New · 1 bedroom · 2 beds · 1 bath,539394735,Vitalii,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47965057436152,-73.62894894540578,Entire home/apt,107,1,0,,,1,177,0,"480732, expires: 2024-11-02"
942636806602228776,Condo in Montréal · ★4.95 · 2 bedrooms · 3 beds · 1 bath,489085144,Mars,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.466127801386854,-73.61656223335892,Entire home/apt,82,1,21,2023-12-03,4.53,17,100,21,"300481, expires: 2024-10-31"
989903223368130493,Rental unit in Montréal · ★4.63 · 1 bedroom · 1 bed · 1 bath,537277566,Svitlana,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.479378971101674,-73.62861573846472,Entire home/apt,134,31,7,2023-11-26,3.13,1,0,7,"480709, expires: 2024-11-02"
38446466,Rental unit in Montréal · ★4.82 · 2 bedrooms · 3 beds · 1 bath,143444535,Minh Le,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47215,-73.62337,Entire home/apt,117,2,155,2023-12-03,3.00,3,75,30,"304989, expires: 2024-05-31T19:12:15Z"
53758729,Rental unit in Montréal · ★4.24 · 1 bedroom · 2 beds · 1 bath,435398027,Marcela,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49581,-73.61843,Entire home/apt,120,31,41,2023-08-31,1.86,4,347,21,
13136633,Home in Montréal · ★4.91 · Studio · 1 bed · 1 bath,40853,Lili,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47174,-73.61209,Entire home/apt,101,3,217,2023-12-04,2.50,2,0,50,"296440, expires: 2024-07-31"
979658874387817344,Rental unit in Montréal · ★5.0 · 2 bedrooms · 4 beds · 1 bath,29507854,Adam,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48902425165448,-73.62580705950425,Entire home/apt,119,2,11,2023-11-13,3.84,3,0,11,"313897, expires: 2024-05-31"
18718437,Rental unit in Montréal · ★4.89 · 1 bedroom · 1 bed · 1 bath,8796008,Petit Séjour,,Le Plateau-Mont-Royal,45.52417,-73.60258,Entire home/apt,150,31,37,2023-08-06,0.47,4,225,4,
54124617,Rental unit in Montréal · ★4.46 · 3 bedrooms · 4 beds · 3 baths,438077118,Jeremie,,Le Plateau-Mont-Royal,45.52135,-73.60098,Entire home/apt,170,32,79,2023-09-01,3.34,11,111,29,
34952026,Rental unit in Montréal · ★4.58 · 1 bedroom · 2 beds · 1 bath,46218029,Sam,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.5102,-73.62719,Entire home/apt,68,31,12,2023-10-17,0.23,3,81,2,
1036328323285181609,Rental unit in Montréal · ★New · 4 bedrooms · 6 beds · 2 baths,58076590,Berish,,Le Plateau-Mont-Royal,45.5242,-73.60295,Entire home/apt,275,1,0,,,23,356,0,"298353, expires: 2024-09-30"
37323649,Condo in Montréal · ★4.92 · 3 bedrooms · 1 bed · 1 bath,70001,Rosalind,,Outremont,45.51868,-73.59758,Entire home/apt,105,31,37,2023-11-26,0.70,1,365,3,
726334,Rental unit in Montreal · ★4.97 · 2 bedrooms · 2 beds · 1 bath,3758382,Melanie + Guy,,Outremont,45.51811,-73.59867,Entire home/apt,168,32,68,2022-09-06,0.51,1,199,0,
19057633,Rental unit in Montréal · ★4.66 · 4 bedrooms · 4 beds · 1.5 baths,58076590,Berish,,Le Plateau-Mont-Royal,45.5244,-73.60689,Entire home/apt,296,1,249,2023-11-19,3.14,23,348,19,"296457, expires: 2024-07-31"
1031978085771735415,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,397369285,David,,Le Plateau-Mont-Royal,45.52412,-73.59904,Entire home/apt,72,32,0,,,2,269,0,
2203437,Rental unit in Montreal · ★4.75 · 2 bedrooms · 3 beds · 1 bath,8796008,Petit Séjour,,Le Plateau-Mont-Royal,45.52331,-73.6004,Entire home/apt,160,31,56,2023-08-31,0.47,4,323,1,
18806218,Rental unit in Montréal · ★5.0 · 3 bedrooms · 3 beds · 1 bath,4114836,Sandra,,Outremont,45.51676,-73.59921,Entire home/apt,225,31,21,2023-07-27,0.27,1,259,1,
618941869025817824,Condo in Montréal · ★5.0 · Studio · 1 bed · 1 bath,457340625,Béa & Ricardo,,Outremont,45.51729,-73.62522,Entire home/apt,125,4,14,2023-11-19,0.77,1,29,10,"309926, expires: 2024-04-30"
49924647,Serviced apartment in Montréal · ★4.81 · Studio · 2 beds · 1 bath,382302742,Valérie,,Ville-Marie,45.50911,-73.55847,Entire home/apt,112,1,274,2023-12-12,8.86,24,132,81,"305696, expires: 2024-04-30"
52299608,Rental unit in Montréal · ★4.63 · 1 bedroom · 1 bed · 1 bath,223679880,Kas,,Ville-Marie,45.50415,-73.55577,Entire home/apt,156,2,56,2023-08-20,2.12,48,363,16,"301259, expires: 2024-02-28"
51624445,Serviced apartment in Montréal · ★4.85 · Studio · 1 bed · 1.5 baths,227489124,Nomade MTL,,Ville-Marie,45.50637,-73.55478,Entire home/apt,167,31,114,2023-11-25,4.04,47,309,30,"162794, expires: 2024-11-30"
33470905,Rental unit in Montréal · ★4.04 · Studio · 2 beds · 1.5 baths,51755243,Celine,,Ville-Marie,45.51165,-73.55987,Entire home/apt,60,31,213,2023-10-31,3.72,2,0,51,
909953097386655129,Serviced apartment in Montréal · ★4.64 · 2 bedrooms · 3 beds · 1 bath,382302742,Valérie,,Ville-Marie,45.5084715,-73.5596446,Entire home/apt,147,1,27,2023-12-11,5.26,24,0,27,"305696, expires: 2024-04-30"
868019020882178654,Rental unit in Montréal · ★4.65 · 1 bedroom · 1 bed · 1 bath,504493483,Andrei,,Ville-Marie,45.50802919876945,-73.55237810835823,Entire home/apt,174,31,44,2023-11-20,5.62,1,0,44,"480613, expires: 2024-09-01T21:02:13Z"
849973919755420927,Rental unit in Montréal · ★4.59 · 1 bedroom · 1 bed · 1 bath,481594317,Helene,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4815923420113,-73.62351201047713,Entire home/apt,70,31,17,2023-11-18,2.35,10,66,17,"308201, expires: 2023-12-31"
44490030,Rental unit in Montréal · ★4.78 · 2 bedrooms · 2 beds · 1 bath,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46546,-73.61546,Entire home/apt,113,1,120,2023-10-11,2.93,25,80,24,"300482, expires: 2024-09-18"
54111968,Condo in Montréal · ★4.25 · 1 bedroom · 2 beds · 1 bath,438658450,Lui,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49148,-73.62561,Entire home/apt,125,32,4,2023-10-24,0.18,2,365,2,
816730273944902638,Rental unit in Montréal · ★4.73 · 1 bedroom · 1 bed · 1 bath,495431593,Tetyana,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47782809800331,-73.63038840626955,Entire home/apt,145,1,26,2023-12-09,3.79,1,63,26,"480275, expires: 2024-04-01"
568912712591951025,Rental unit in Montréal · ★5.0 · 1 bedroom · 2 beds · 1 bath,11116324,Mo,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48207,-73.63017,Entire home/apt,51,31,7,2023-10-03,0.35,1,88,3,
2684786,Rental unit in Montreal · ★4.50 · Studio · 1 bed · 1 bath,3299104,Franca,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47128,-73.60782,Entire home/apt,40,365,4,2022-05-01,0.05,7,71,0,
763911388726227466,Rental unit in Montréal · ★4.91 · 2 bedrooms · 3 beds · 1 bath,29507854,Adam,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48766,-73.62571,Entire home/apt,202,2,57,2023-12-01,4.50,3,157,56,"313897, expires: 2024-05-31"
1021767292817774955,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,542964525,Hamparsoum,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47267,-73.62902,Entire home/apt,55,31,0,,,1,363,0,
680349074214520804,Rental unit in Montréal · ★4.87 · 3 bedrooms · 3 beds · 1 bath,25825896,Estefania And David,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47847,-73.61956,Entire home/apt,70,31,87,2023-11-25,5.22,2,325,61,
1019844835502952331,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,323103007,Idrissa,,Ville-Marie,45.518809468563155,-73.55364251046743,Private room,78,2,0,,,1,59,0,"315150, expires: 2024-09-24"
692593548311700511,Condo in Montréal · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,7875514,Js,,Ville-Marie,45.52277,-73.55395,Private room,76,2,84,2023-12-03,5.23,2,162,70,"311371, expires: 2024-11-28"
22065452,Rental unit in Montréal · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,39975481,Lupita,,Ville-Marie,45.52212,-73.5597,Private room,89,31,204,2023-11-26,2.88,13,327,49,"221601, expires: 2024-10-31"
620301016373844018,Rental unit in Montréal · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,457638864,Karine,,Ville-Marie,45.52361,-73.55912,Private room,96,5,52,2023-11-29,2.74,1,95,29,"309402, expires: 2024-03-31"
775430279059997614,Rental unit in Montréal · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,29499179,Hitomi,,Ville-Marie,45.51583,-73.55333,Private room,80,2,20,2023-12-09,1.75,3,21,20,"313612, expires: 2024-05-22"
745063818070967677,Townhouse in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3660851,Ted,,Ville-Marie,45.517662,-73.56054,Private room,140,31,45,2023-11-26,3.29,2,0,40,"311365, expires: 2024-11-30"
14740800,Rental unit in Montréal · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,91829654,Carol,,Ville-Marie,45.51525,-73.55637,Private room,70,32,68,2023-04-01,0.77,1,106,2,
804528818191532659,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,13648338,Nader,,Ville-Marie,45.5178,-73.55711,Private room,40,31,0,,,10,364,0,
45547156,Rental unit in Montréal · ★4.79 · 1 bedroom · 1 bed · 2 shared baths,162142276,Nando,,Rosemont-La Petite-Patrie,45.53625,-73.61139,Private room,45,31,87,2023-11-08,2.32,6,323,39,"308257, expires: 2024-01-31"
948821448749597023,Home in Montréal · 1 bedroom · 1 bed · 1 bath,191924559,Georges,,Ville-Marie,45.51800998344077,-73.55832010954148,Private room,127,1,0,,,13,25,0,"315254, expires: 2024-08-30"
970272979680147365,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 private bath,231694,Noemie,,Rosemont-La Petite-Patrie,45.54219,-73.60345,Private room,81,3,10,2023-12-11,4.48,2,0,10,"314575, expires: 2024-07-24"
1462416,Rental unit in Montreal · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,7837525,Touria,,Ville-Marie,45.52379,-73.5553,Private room,95,31,28,2023-08-07,0.23,1,363,1,
45198833,Condo in Montréal · ★4.76 · Studio · 2 beds · 1 bath,7758972,David,,Ville-Marie,45.50909911715301,-73.55864426556714,Entire home/apt,89,1,178,2023-12-09,6.19,2,56,82,"305696, expires: 2024-05-01T00:00:00Z"
989744448548891770,Rental unit in Montréal · 1 bedroom · 3 beds · 1 bath,210786042,Kas,,Ville-Marie,45.50419,-73.55669,Entire home/apt,186,2,2,2023-11-12,1.54,2,171,2,"301259, expires: 2024-02-28"
919015178668977547,Condo in Montréal · 1 bedroom · 1 bed · 1 shared bath,132863422,Vania,,Ville-Marie,45.523277109148,-73.55164188891649,Private room,133,32,0,,,1,365,0,
1040789862654015023,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 2 baths,426923550,Kathleen,,Le Plateau-Mont-Royal,45.511802916124914,-73.5724901869603,Private room,93,31,0,,,18,245,0,
1025510829345912397,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 2 shared baths,501095833,Josuah,,Le Sud-Ouest,45.49149,-73.56583,Private room,63,1,1,2023-11-23,1,10,345,1,"315631, expires: 2024-09-26"
1040509511883586229,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,57283693,Yankhob,,Ville-Marie,45.50393,-73.55985,Entire home/apt,63,31,0,,,7,201,0,
993342263762842743,Rental unit in Montréal · 1 bedroom · 1 bed · 1 shared bath,26529817,Dominic,,Ville-Marie,45.520672100840606,-73.5527920030522,Private room,34,31,0,,,1,177,0,
837473921483711614,Rental unit in Montreal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,189309344,Rachid,,Le Plateau-Mont-Royal,45.51314030048792,-73.57612043529188,Private room,60,7,8,2023-09-23,0.93,1,335,8,"232476, expires: 2024-05-01T00:00:00Z"
827586479981828918,Home in Montréal · ★4.45 · 1 bedroom · 1 bed · 2 shared baths,501095833,Josuah,,Le Sud-Ouest,45.49174689969051,-73.56415716179491,Private room,69,1,44,2023-12-11,4.46,10,60,44,"315631, expires: 2024-09-26"
1010079552091240132,Rental unit in Montréal · ★New · 5 bedrooms · 10 beds · 2 baths,366948627,Joe,,Ville-Marie,45.5163,-73.55577,Private room,197,31,0,,,22,269,0,
1030415489339861542,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 0 shared baths,501095833,Josuah,,Le Sud-Ouest,45.49160625322393,-73.56404731426926,Private room,76,1,0,,,10,39,0,"315631, expires: 2024-09-26"
43061028,Rental unit in Montréal · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,332328204,Mike,,Le Plateau-Mont-Royal,45.50768,-73.57363,Private room,30,110,4,2023-04-01,0.17,4,133,1,
18485017,Rental unit in Montréal · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,3029588,Cesar,,Le Plateau-Mont-Royal,45.52757,-73.58398,Private room,28,31,99,2023-11-07,1.26,5,61,1,
50344366,Rental unit in Montréal · ★4.32 · 5 bedrooms · 7 beds · 2 shared baths,366948627,Joe,,Ville-Marie,45.51468,-73.55761,Private room,223,1,74,2023-08-23,2.43,22,359,4,"312720, expires: 2024-04-13"
49925637,Serviced apartment in Montréal · ★4.84 · 1 bedroom · 2 beds · 1 bath,382302742,Valérie,,Ville-Marie,45.50745,-73.5603,Entire home/apt,115,1,270,2023-12-12,8.72,24,0,101,"305696, expires: 2024-04-30"
9547823,Rental unit in Montréal · ★4.50 · 2 bedrooms · 2 beds · 1 bath,46218029,Sam,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.51179,-73.6273,Entire home/apt,72,31,24,2022-07-08,0.31,3,144,0,
855762402601067248,Rental unit in Montréal · ★4.63 · 1 bedroom · 2 beds · 2 shared baths,501095833,Josuah,,Le Sud-Ouest,45.49116617699735,-73.56574609625855,Private room,86,1,55,2023-12-08,6.57,10,0,55,"315631, expires: 2024-09-26"
742706284811339994,Rental unit in Montréal · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,96997127,Gabriel,,Rosemont-La Petite-Patrie,45.53280776478104,-73.5999801116394,Private room,45,31,4,2023-10-24,0.29,1,110,3,
53558606,Rental unit in Montréal · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,426923550,Kathleen,,Le Plateau-Mont-Royal,45.51147,-73.57299,Private room,45,31,14,2023-11-09,0.59,18,240,8,
3269426,Rental unit in Montreal · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,4204975,Simon,,Le Plateau-Mont-Royal,45.52526,-73.59073,Private room,60,31,212,2023-11-15,1.84,1,100,16,
615244505725621898,Rental unit in Montréal · ★4.73 · 1 bedroom · 1 bed · 1 bath,223679880,Kas,,Ville-Marie,45.5044,-73.55573,Entire home/apt,156,2,51,2023-11-26,2.73,48,361,35,"301259, expires: 2024-02-28"
913244227279265595,Home in Montréal · ★5.0 · 1 bedroom · 1 bed · 2 baths,519884021,Stéphane,,Le Sud-Ouest,45.486370794288874,-73.57764116165406,Private room,45,31,3,2023-11-01,0.65,1,346,3,
19111529,Condo in Montréal · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,2001815,Wilson,,Ville-Marie,45.50769,-73.56964,Private room,89,2,201,2023-11-26,2.54,1,80,36,"313281, expires: 2024-05-02"
841564870257697955,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,163677493,Candy,,Ville-Marie,45.52159300334351,-73.55748231107087,Entire home/apt,97,31,1,2023-07-31,0.22,3,233,1,
910562267662790454,Serviced apartment in Montréal · ★4.76 · 2 bedrooms · 4 beds · 1 bath,382302742,Valérie,,Ville-Marie,45.50962499904148,-73.55986441508081,Entire home/apt,132,1,37,2023-12-10,7.21,24,143,37,"305696, expires: 2024-04-30"
878412,Townhouse in Montreal · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,1020994,Melanie,,Le Sud-Ouest,45.49072,-73.56627,Private room,33,31,7,2023-10-21,0.05,8,47,1,
28316398,Rental unit in Montréal · ★4.83 · Studio · 1 bed · 1 bath,66340481,Daniel,,Ville-Marie,45.51052,-73.5598,Entire home/apt,55,31,29,2023-08-13,0.48,41,92,4,
51228582,Condo in Montréal · 1 bedroom · 1 bed · 1 bath,7317503,Fredy Alexander,,Mont-Royal,45.51626,-73.62894,Entire home/apt,202,365,0,,,6,365,0,
28520103,Rental unit in Montréal · ★4.96 · 2 bedrooms · 1 bed · 1 shared bath,22333134,Angelique,,Le Plateau-Mont-Royal,45.52768,-73.58996,Private room,35,31,26,2023-11-11,0.41,1,50,4,
53559013,Rental unit in Montréal · ★4.17 · 1 bedroom · 1 bed · 2 shared baths,426923550,Kathleen,,Le Plateau-Mont-Royal,45.51222,-73.57527,Private room,58,31,6,2023-08-15,0.24,18,344,3,
853607379817133115,Rental unit in Montréal · 1 bedroom · 1 bed · 1 private bath,10082665,Lorena,,Le Sud-Ouest,45.48703724711821,-73.5665985841204,Private room,100,365,2,2023-06-18,0.31,1,364,2,
785516764674858975,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,57185344,Patrick,,Ville-Marie,45.51446405192908,-73.55574741409944,Entire home/apt,60,31,1,2023-04-01,0.12,6,40,1,
37020879,Condo in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,55931864,Genevieve,,Rosemont-La Petite-Patrie,45.54198,-73.60886,Private room,125,2,18,2023-11-05,0.34,2,67,7,"314979, expires: 2024-08-14"
41089361,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,117827514,Alex,,Le Plateau-Mont-Royal,45.52443,-73.59819,Entire home/apt,85,31,1,2023-08-03,0.23,60,356,1,
1030630436890340043,Home in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,198766872,Pascal,,Le Plateau-Mont-Royal,45.51187760971075,-73.57347076125585,Private room,165,1,0,,,2,249,0,"316180, expires: 2024-10-22"
928295856927298089,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,162142276,Nando,,Le Plateau-Mont-Royal,45.52889534513147,-73.56721488036818,Private room,36,31,1,2023-08-05,0.23,6,236,1,
3120244,Townhouse in Montreal · ★4.31 · 1 bedroom · 3 beds · 1 private bath,1020994,Melanie,,Le Sud-Ouest,45.49056,-73.56514,Private room,29,33,13,2023-12-03,0.11,8,244,6,
800042182646807461,Rental unit in Montréal · ★4.43 · 2 bedrooms · 2 beds · 1 bath,480740287,Hotel Place-Royale,,Ville-Marie,45.50423410771637,-73.55334405452516,Entire home/apt,267,31,34,2023-12-07,3.78,9,0,34,"311431, expires: 2024-12-15"
843418995187836077,Rental unit in Montréal · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,858240,Alexandra,,Rosemont-La Petite-Patrie,45.52836,-73.60477,Private room,100,3,19,2023-11-28,2.44,1,153,19,"313158, expires: 2024-05-09T00:00:00Z"
9301794,Rental unit in Montréal · ★4.93 · 2 bedrooms · 2 beds · 1 bath,4102676,Gabrielle,,Le Plateau-Mont-Royal,45.51952,-73.59687,Entire home/apt,290,3,94,2023-11-26,0.97,1,82,13,"313192, expires: 2024-05-17"
656714314294265455,Rental unit in Montréal · 1 bedroom · 1 bed · 1 private bath,465950467,Shlesha,,Le Plateau-Mont-Royal,45.50826,-73.57653,Private room,123,31,1,2022-09-02,0.06,1,346,0,
34543704,Rental unit in Montréal · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,259973555,Roberte,,Le Plateau-Mont-Royal,45.529373,-73.565323,Private room,20,31,40,2023-12-09,0.72,2,29,5,
954169562580094913,Rental unit in Montréal · ★4.25 · 2 bedrooms · 2 beds · 1 bath,480028846,Lijuan,,Ville-Marie,45.49137337044495,-73.577305151635,Private room,106,3,3,2023-10-17,0.74,1,0,3,"233962, expires: 2024-08-16"
47996599,Rental unit in Montréal · ★4.76 · 3 bedrooms · 3 beds · 1 bath,224865057,Sonder (Montreal),,Ville-Marie,45.51155,-73.55684,Entire home/apt,184,2,62,2023-11-18,1.84,54,0,15,"299398, expires: 2024-10-31"
847265561155233332,Rental unit in Montréal · 1 bedroom · 2 beds · 1 shared bath,51179038,Valeria,,Rosemont-La Petite-Patrie,45.53534975931114,-73.59930995597549,Private room,40,32,2,2023-10-09,0.26,1,134,2,
999352324037505725,Rental unit in Montréal · ★New · 2 bedrooms · 3 beds · 2 baths,68135248,Felix,,Outremont,45.51785,-73.62333,Entire home/apt,175,31,0,,,1,179,0,
13638221,Rental unit in Montréal · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,50211466,Maggaly,,Le Plateau-Mont-Royal,45.52547073364258,-73.58023071289062,Private room,145,31,73,2023-08-20,0.81,4,244,16,
487610,Rental unit in Montreal · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,2170500,Cecel,,Le Plateau-Mont-Royal,45.51272,-73.57613,Private room,27,31,20,2020-03-28,0.14,1,55,0,
23791967,Rental unit in Montréal · 1 bedroom · 1 bed · 1 private bath,178536004,Pelin,,Ville-Marie,45.50532,-73.56978,Private room,733,90,0,,,1,365,0,
233584,Townhouse in Montreal · ★5.0 · 1 bedroom · 1 bed · 3 shared baths,1020994,Melanie,,Le Sud-Ouest,45.49031,-73.56686,Private room,30,32,4,2015-08-31,0.03,8,354,0,
883202945601233861,Rental unit in Montréal · ★4.95 · 1 bedroom · 1 bed · 1 bath,159008278,Ahona,,Rosemont-La Petite-Patrie,45.53219533635869,-73.61291015277264,Entire home/apt,123,31,44,2023-12-11,6.41,45,80,44,"311426, expires: 2024-12-12"
51667819,Loft in Montréal · ★4.75 · 2 bedrooms · 4 beds · 1 bath,227489124,Nomade MTL,,Ville-Marie,45.50685859636248,-73.55480247856073,Entire home/apt,198,2,152,2023-12-03,5.44,47,0,57,"162794, expires: 2024-11-30"
969277959679057700,Home in Montréal · 1 bedroom · 1 bed · 1 bath,127242723,Florence,,Le Plateau-Mont-Royal,45.5259613819048,-73.60643547006589,Private room,70,31,0,,,4,270,0,
1001581028391226676,Home in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,20539355,Chanèle,,Rosemont-La Petite-Patrie,45.53453847299009,-73.59977652150685,Private room,107,2,1,2023-11-27,1,3,74,1,"316026, expires: 2024-10-12"
